data_coorte,segmento,dia,saldo_inicial,percentual_sobrevivencia,saldo_remanescente
2020-03-31,Varejo_Estavel,987,70275977.12923443,0.468412835486412,32918169.713682946
2020-03-31,Varejo_Estavel,1008,70275977.12923443,0.4778592617196057,33582026.54759987
2020-03-31,Varejo_Estavel,1029,70275977.12923443,0.4540945512520054,31911938.298295908
2020-03-31,Varejo_Estavel,1050,70275977.12923443,0.4417972718111546,31047734.96955887
2020-03-31,Varejo_Estavel,1071,70275977.12923443,0.4282489815526857,30095615.63321448
2020-03-31,Varejo_Estavel,1092,70275977.12923443,0.4397073215046403,30900861.669617034
2020-03-31,Varejo_Estavel,1113,70275977.12923443,0.439196592156671,30864969.66563992
2020-03-31,Varejo_Estavel,1134,70275977.12923443,0.4169369108969835,29300648.81453007
2020-03-31,Varejo_Estavel,1155,70275977.12923443,0.4265401447782532,29975525.45913687
2020-03-31,Varejo_Estavel,1176,70275977.12923443,0.3806136456962722,26747995.860025764
2020-03-31,Varejo_Estavel,1197,70275977.12923443,0.3971028013797644,27906787.387719247
2020-03-31,Varejo_Estavel,1218,70275977.12923443,0.3909055692042969,27471270.84109154
2020-03-31,Varejo_Estavel,1239,70275977.12923443,0.3763836231094994,26450726.889461573
2020-03-31,Varejo_Estavel,1260,70275977.12923443,0.407535474083382,28639953.656035464
2020-03-31,Varejo_Nao_Estavel,0,49669036.8365562,0.9951072307407468,49426017.69998558
2020-03-31,Varejo_Nao_Estavel,21,49669036.8365562,0.9606844904122064,47716273.34259209
2020-03-31,Varejo_Nao_Estavel,42,49669036.8365562,0.8982824287236293,44616823.04190511
2020-03-31,Varejo_Nao_Estavel,63,49669036.8365562,0.8766491039982216,43542316.63922165
2020-03-31,Varejo_Nao_Estavel,84,49669036.8365562,0.8624660405842005,42837857.540055424
2020-03-31,Varejo_Nao_Estavel,105,49669036.8365562,0.8094103823613565,40202634.09739725
2020-03-31,Varejo_Nao_Estavel,126,49669036.8365562,0.7746375959431475,38475503.28788153
2020-03-31,Varejo_Nao_Estavel,147,49669036.8365562,0.7692076483754607,38205803.02212153
2020-03-31,Varejo_Nao_Estavel,168,49669036.8365562,0.739717671531611,36741064.27595516
2020-03-31,Varejo_Nao_Estavel,189,49669036.8365562,0.7011629955871023,34826090.65624587
2020-03-31,Varejo_Nao_Estavel,210,49669036.8365562,0.6619585190765532,32878842.06828551
2020-03-31,Varejo_Nao_Estavel,231,49669036.8365562,0.6380983881789686,31693732.347808324
2020-03-31,Varejo_Nao_Estavel,252,49669036.8365562,0.6059224071335586,30095582.36001152
2020-03-31,Varejo_Nao_Estavel,273,49669036.8365562,0.5792416155852304,28770373.14176913
2020-03-31,Varejo_Nao_Estavel,294,49669036.8365562,0.5552192166757376,27577203.72543109
2020-03-31,Varejo_Nao_Estavel,315,49669036.8365562,0.5378372134512064,26713856.36697871
2020-03-31,Varejo_Nao_Estavel,336,49669036.8365562,0.5112304095220964,25392322.04252072
2020-03-31,Varejo_Nao_Estavel,357,49669036.8365562,0.4841320091114089,24046370.59431053
2020-03-31,Varejo_Nao_Estavel,378,49669036.8365562,0.4856009964994697,24119333.78300056
2020-03-31,Varejo_Nao_Estavel,399,49669036.8365562,0.466644705441376,23177793.06415162
2020-03-31,Varejo_Nao_Estavel,420,49669036.8365562,0.4658588721713095,23138761.482513297
2020-03-31,Varejo_Nao_Estavel,441,49669036.8365562,0.4197774524210447,20849941.747456584
2020-03-31,Varejo_Nao_Estavel,462,49669036.8365562,0.4143983643683743,20582767.62482142
2020-03-31,Varejo_Nao_Estavel,483,49669036.8365562,0.3983171246206184,19784027.93541264
2020-03-31,Varejo_Nao_Estavel,504,49669036.8365562,0.3758830908940931,18669751.087857317
2020-03-31,Varejo_Nao_Estavel,525,49669036.8365562,0.3728452987755429,18518866.879219245
2020-03-31,Varejo_Nao_Estavel,546,49669036.8365562,0.3587952337869634,17821013.683745477
2020-03-31,Varejo_Nao_Estavel,567,49669036.8365562,0.3395720588374363,16866217.099061854
2020-03-31,Varejo_Nao_Estavel,588,49669036.8365562,0.3192749006493213,15858076.80133896
2020-03-31,Varejo_Nao_Estavel,609,49669036.8365562,0.3052787287917056,15162900.425772276
2020-03-31,Varejo_Nao_Estavel,630,49669036.8365562,0.2808887319651156,13951472.774948888
2020-03-31,Varejo_Nao_Estavel,651,49669036.8365562,0.2758495714842806,13701182.527400976
2020-03-31,Varejo_Nao_Estavel,672,49669036.8365562,0.2667421546368362,13248825.904519388
2020-03-31,Varejo_Nao_Estavel,693,49669036.8365562,0.2498525978395558,12409937.885802155
2020-03-31,Varejo_Nao_Estavel,714,49669036.8365562,0.2581839476757326,12823748.00771346
2020-03-31,Varejo_Nao_Estavel,735,49669036.8365562,0.2572425197162455,12776988.187714737
2020-03-31,Varejo_Nao_Estavel,756,49669036.8365562,0.2223614986962521,11044481.469775988
2020-03-31,Varejo_Nao_Estavel,777,49669036.8365562,0.2274162077069237,11295543.99782511
2020-03-31,Varejo_Nao_Estavel,798,49669036.8365562,0.202728525636726,10069330.60767127
2020-03-31,Varejo_Nao_Estavel,819,49669036.8365562,0.202953513487283,10080505.537508365
2020-03-31,Varejo_Nao_Estavel,840,49669036.8365562,0.1901411765458916,9444129.102004029
2020-03-31,Varejo_Nao_Estavel,861,49669036.8365562,0.1977848756902475,9823784.276372597
2020-03-31,Varejo_Nao_Estavel,882,49669036.8365562,0.174865253907097,8685388.737745356
2020-03-31,Varejo_Nao_Estavel,903,49669036.8365562,0.1878984614172734,9332735.601666788
2020-03-31,Varejo_Nao_Estavel,924,49669036.8365562,0.1658450939870773,8237366.082406268
2020-03-31,Varejo_Nao_Estavel,945,49669036.8365562,0.1543096998162382,7664414.164410666
2020-03-31,Varejo_Nao_Estavel,966,49669036.8365562,0.1406415396467109,6985529.813462463
2020-03-31,Varejo_Nao_Estavel,987,49669036.8365562,0.1525504693407197,7577034.881118143
2020-03-31,Varejo_Nao_Estavel,1008,49669036.8365562,0.1543299152013435,7665418.243118128
2020-03-31,Varejo_Nao_Estavel,1029,49669036.8365562,0.1411772078489108,7012135.937129704
2020-03-31,Varejo_Nao_Estavel,1050,49669036.8365562,0.1592988667918849,7912221.282707794
2020-03-31,Varejo_Nao_Estavel,1071,49669036.8365562,0.1443424109424808,7169348.5261794105
2020-03-31,Varejo_Nao_Estavel,1092,49669036.8365562,0.1184546628776765,5883529.013933163
2020-03-31,Varejo_Nao_Estavel,1113,49669036.8365562,0.113488420378208,5636860.532287791
2020-03-31,Varejo_Nao_Estavel,1134,49669036.8365562,0.118292668460178,5875482.907243112
2020-03-31,Varejo_Nao_Estavel,1155,49669036.8365562,0.0981358399606596,4874312.64999239
2020-03-31,Varejo_Nao_Estavel,1176,49669036.8365562,0.1179001966962383,5855989.212742684
2020-03-31,Varejo_Nao_Estavel,1197,49669036.8365562,0.1041265045567042,5171863.190488779
2020-03-31,Varejo_Nao_Estavel,1218,49669036.8365562,0.0989105284721524,4912790.68220658
2020-03-31,Varejo_Nao_Estavel,1239,49669036.8365562,0.1002788851445326,4980755.64017258
2020-03-31,Varejo_Nao_Estavel,1260,49669036.8365562,0.1090623062487471,5417019.706548796
2020-03-31,Atacado,0,35598343.73265627,0.9986435155495432,35550055.13292091
2020-03-31,Atacado,21,35598343.73265627,0.94042082906581,33477423.926434297
2020-03-31,Atacado,42,35598343.73265627,0.8622777659427493,30695660.30505692
2020-03-31,Atacado,63,35598343.73265627,0.7807323398121461,27792778.195833776
2020-03-31,Atacado,84,35598343.73265627,0.7236968561040973,25762409.44183634
2020-03-31,Atacado,105,35598343.73265627,0.6697644980762828,23842506.822449517
2020-03-31,Atacado,126,35598343.73265627,0.619913962007718,22067910.304223564
2020-03-31,Atacado,147,35598343.73265627,0.5514730163241695,19631525.994392548
2020-03-31,Atacado,168,35598343.73265627,0.5051372461166946,17982049.319429483
2020-03-31,Atacado,189,35598343.73265627,0.4723194841983934,16813791.35012532
2020-03-31,Atacado,210,35598343.73265627,0.4338724977540336,15445142.311194222
2020-03-31,Atacado,231,35598343.73265627,0.4031192691252251,14350378.307576934
2020-03-31,Atacado,252,35598343.73265627,0.3865456693326796,13760385.605274417
2020-03-31,Atacado,273,35598343.73265627,0.347465333668858,12369190.383126112
2020-03-31,Atacado,294,35598343.73265627,0.3246993123700171,11558757.731505
2020-03-31,Atacado,315,35598343.73265627,0.2826101378301732,10060452.82881187
2020-03-31,Atacado,336,35598343.73265627,0.2686665384886051,9564083.78658029
2020-03-31,Atacado,357,35598343.73265627,0.2599519520164187,9253858.941855444
2020-03-31,Atacado,378,35598343.73265627,0.2403976773823235,8557759.151988162
2020-03-31,Atacado,399,35598343.73265627,0.2064429733728276,7349027.927317522
2020-03-31,Atacado,420,35598343.73265627,0.2003650801325796,7132664.994580786
2020-03-31,Atacado,441,35598343.73265627,0.2093968862349912,7454182.332741137
2020-03-31,Atacado,462,35598343.73265627,0.168582568119956,6001260.207268137
2020-03-31,Atacado,483,35598343.73265627,0.1473629594411435,5245877.283647312
2020-03-31,Atacado,504,35598343.73265627,0.1415021457022835,5037242.021618298
2020-03-31,Atacado,525,35598343.73265627,0.1335390120852339,4753767.653929495
2020-03-31,Atacado,546,35598343.73265627,0.1203309754859941,4283583.427036256
2020-03-31,Atacado,567,35598343.73265627,0.1122800514182357,3996983.864706678
2020-03-31,Atacado,588,35598343.73265627,0.0865833754546064,3082224.760966713
2020-03-31,Atacado,609,35598343.73265627,0.0842814558408186,3000280.235310152
2020-03-31,Atacado,630,35598343.73265627,0.0865963248034604,3082685.736338334
2020-03-31,Atacado,651,35598343.73265627,0.0795387887200785,2831449.1409364794
2020-03-31,Atacado,672,35598343.73265627,0.0683947934568122,2434741.3669996336
2020-03-31,Atacado,693,35598343.73265627,0.067223928971323,2393060.5305808294
2020-03-31,Atacado,714,35598343.73265627,0.0646930465147689,2302965.3069454646
2020-03-31,Atacado,735,35598343.73265627,0.0696651060209001,2479962.390303945
2020-03-31,Atacado,756,35598343.73265627,0.0532188693832951,1894503.6053698785
2020-03-31,Atacado,777,35598343.73265627,0.05497191858004,1956909.2532558597
2020-03-31,Atacado,798,35598343.73265627,0.039785094891748,1416283.483392795
2020-03-31,Atacado,819,35598343.73265627,0.0495539067067566,1764037.004243104
2020-03-31,Atacado,840,35598343.73265627,0.043881296380563,1562101.4719898498
2020-03-31,Atacado,861,35598343.73265627,0.0467037286305903,1662575.3853884544
2020-03-31,Atacado,882,35598343.73265627,0.042054446253593,1497068.6332219234
2020-03-31,Atacado,903,35598343.73265627,0.0379558906106017,1351166.8406353018
2020-03-31,Atacado,924,35598343.73265627,0.0273103188635509,972202.1183531318
2020-03-31,Atacado,945,35598343.73265627,0.0292172837012121,1040086.9081302874
2020-03-31,Atacado,966,35598343.73265627,0.0369987440450704,1317094.0081929862
2020-03-31,Atacado,987,35598343.73265627,0.0145289478614673,517206.48004635714
2020-03-31,Atacado,1008,35598343.73265627,0.013076417761464,465498.81426441047
2020-03-31,Atacado,1029,35598343.73265627,0.0211928566765073,754430.5966472276
2020-03-31,Atacado,1050,35598343.73265627,0.0225218257880193,801739.6958889165
2020-03-31,Atacado,1071,35598343.73265627,0.0062867364438534,223797.40488491283
2020-03-31,Atacado,1092,35598343.73265627,0.0140222493001405,499168.8504914024
2020-03-31,Atacado,1113,35598343.73265627,0.0126324189841944,449693.19317428494
2020-03-31,Atacado,1134,35598343.73265627,0.0,0.0
2020-03-31,Atacado,1155,35598343.73265627,0.0090703961669939,322891.080544019
2020-03-31,Atacado,1176,35598343.73265627,0.0089083803805666,317123.5868886633
2020-03-31,Atacado,1197,35598343.73265627,0.0080339895870555,285996.7228645831
2020-03-31,Atacado,1218,35598343.73265627,0.0261749393127679,931784.4868373298
2020-03-31,Atacado,1239,35598343.73265627,0.0,0.0
2020-03-31,Atacado,1260,35598343.73265627,0.0,0.0
2020-06-30,Varejo_Estavel,0,59102433.61344533,0.9942290000059104,58761353.46941145
2020-06-30,Varejo_Estavel,21,59102433.61344533,0.9792089308586,57873630.82976318
2020-06-30,Varejo_Estavel,42,59102433.61344533,0.962050969866872,56859553.57930749
2020-06-30,Varejo_Estavel,63,59102433.61344533,0.9659301261177424,57088821.154100746
2020-06-30,Varejo_Estavel,84,59102433.61344533,0.9476819068280236,56010306.98496654
2020-06-30,Varejo_Estavel,105,59102433.61344533,0.9232504742771468,54566349.86454698
2020-06-30,Varejo_Estavel,126,59102433.61344533,0.9030717986746826,53373741.02934509
2020-06-30,Varejo_Estavel,147,59102433.61344533,0.9052737870776646,53503883.90274991
2020-06-30,Varejo_Estavel,168,59102433.61344533,0.8783963579031835,51915362.42926507
2020-06-30,Varejo_Estavel,189,59102433.61344533,0.8547179908408437,50515913.31188833
2020-06-30,Varejo_Estavel,210,59102433.61344533,0.8300721768210411,49059285.72493363
2020-06-30,Varejo_Estavel,231,59102433.61344533,0.8317238390117024,49156902.97990903
2020-06-30,Varejo_Estavel,252,59102433.61344533,0.8326467406736444,49211448.714115694
2020-06-30,Varejo_Estavel,273,59102433.61344533,0.8376963254844602,49509891.4651724
2020-06-30,Varejo_Estavel,294,59102433.61344533,0.7981160125474706,47170598.64741457
2020-06-30,Varejo_Estavel,315,59102433.61344533,0.7753998317153071,45828017.07783062
2020-06-30,Varejo_Estavel,336,59102433.61344533,0.7577771608627573,44786474.3436762
2020-06-30,Varejo_Estavel,357,59102433.61344533,0.7662347908734668,45286340.85991123
2020-06-30,Varejo_Estavel,378,59102433.61344533,0.726249231688858,42923097.00270641
2020-06-30,Varejo_Estavel,399,59102433.61344533,0.7420375733098337,43856226.41522651
2020-06-30,Varejo_Estavel,420,59102433.61344533,0.733447157995344,43348511.964389965
2020-06-30,Varejo_Estavel,441,59102433.61344533,0.7172604512373303,42391838.20280416
2020-06-30,Varejo_Estavel,462,59102433.61344533,0.6979658923803709,41251482.81886
2020-06-30,Varejo_Estavel,483,59102433.61344533,0.6961411223354506,41143634.46842029
2020-06-30,Varejo_Estavel,504,59102433.61344533,0.6803534241773755,40210543.08612355
2020-06-30,Varejo_Estavel,525,59102433.61344533,0.6580824409826901,38894273.78035349
2020-06-30,Varejo_Estavel,546,59102433.61344533,0.6789172258077021,40125660.26732418
2020-06-30,Varejo_Estavel,567,59102433.61344533,0.64195626276342,37941177.4027105
2020-06-30,Varejo_Estavel,588,59102433.61344533,0.6451186107983004,38128079.86750462
2020-06-30,Varejo_Estavel,609,59102433.61344533,0.5965856983545264,35259666.63172931
2020-06-30,Varejo_Estavel,630,59102433.61344533,0.6308898572658294,37287125.90644968
2020-06-30,Varejo_Estavel,651,59102433.61344533,0.6233215334058909,36839819.547952615
2020-06-30,Varejo_Estavel,672,59102433.61344533,0.5963369772073125,35244966.60663784
2020-06-30,Varejo_Estavel,693,59102433.61344533,0.5931227270327925,35054996.59908127
2020-06-30,Varejo_Estavel,714,59102433.61344533,0.5837115580610688,34498773.60970505
2020-06-30,Varejo_Estavel,735,59102433.61344533,0.56003881169975,33099656.68943728
2020-06-30,Varejo_Estavel,756,59102433.61344533,0.5652090367013821,33405229.56936282
2020-06-30,Varejo_Estavel,777,59102433.61344533,0.5399774910541282,31913983.817781378
2020-06-30,Varejo_Estavel,798,59102433.61344533,0.5335572499563085,31534531.944515176
2020-06-30,Varejo_Estavel,819,59102433.61344533,0.5457084089452274,32252695.011984177
2020-06-30,Varejo_Estavel,840,59102433.61344533,0.5353429536987158,31640071.381404083
2020-06-30,Varejo_Estavel,861,59102433.61344533,0.5067695041392593,29951310.975709178
2020-06-30,Varejo_Estavel,882,59102433.61344533,0.4981768237730021,29443462.65480091
2020-06-30,Varejo_Estavel,903,59102433.61344533,0.4910989290340196,29025141.85086724
2020-06-30,Varejo_Estavel,924,59102433.61344533,0.4996346024209632,29529620.92056513
2020-06-30,Varejo_Estavel,945,59102433.61344533,0.470968347092698,27835375.46808026
2020-06-30,Varejo_Estavel,966,59102433.61344533,0.4795002905238325,28339634.088312555
2020-06-30,Varejo_Estavel,987,59102433.61344533,0.4765577856527709,28165724.8895134
2020-06-30,Varejo_Estavel,1008,59102433.61344533,0.4590348799089203,27130078.516072813
2020-06-30,Varejo_Estavel,1029,59102433.61344533,0.4648331450165511,27472770.094669715
2020-06-30,Varejo_Estavel,1050,59102433.61344533,0.4417976370362921,26111315.513514467
2020-06-30,Varejo_Estavel,1071,59102433.61344533,0.4357365934460905,25753093.08709638
2020-06-30,Varejo_Estavel,1092,59102433.61344533,0.4195440612225131,24796075.026318826
2020-06-30,Varejo_Estavel,1113,59102433.61344533,0.4365581138260039,25801646.940812305
2020-06-30,Varejo_Estavel,1134,59102433.61344533,0.4083457143504382,24134225.47373168
2020-06-30,Varejo_Estavel,1155,59102433.61344533,0.4150424191054759,24530017.02194514
2020-06-30,Varejo_Estavel,1176,59102433.61344533,0.4033980332744198,23841805.48139581
2020-06-30,Varejo_Estavel,1197,59102433.61344533,0.3851348451201194,22762406.61593641
2020-06-30,Varejo_Estavel,1218,59102433.61344533,0.3840774704236703,22699913.19813499
2020-06-30,Varejo_Estavel,1239,59102433.61344533,0.4017020224468763,23741567.114053234
2020-06-30,Varejo_Estavel,1260,59102433.61344533,0.3813490321392133,22538655.855559483
2020-06-30,Varejo_Nao_Estavel,0,44954248.29316579,1.0,44954248.29316579
2020-06-30,Varejo_Nao_Estavel,21,44954248.29316579,0.9586195766718696,43094022.46839671
2020-06-30,Varejo_Nao_Estavel,42,44954248.29316579,0.9637647504128694,43325319.88626108
2020-06-30,Varejo_Nao_Estavel,63,44954248.29316579,0.8891890051984679,39972823.31924501
2020-06-30,Varejo_Nao_Estavel,84,44954248.29316579,0.8460996627860593,38035774.32164835
2020-06-30,Varejo_Nao_Estavel,105,44954248.29316579,0.8339980616339951,37491755.9387136
2020-06-30,Varejo_Nao_Estavel,126,44954248.29316579,0.7624916638892366,34277239.579945855
2020-06-30,Varejo_Nao_Estavel,147,44954248.29316579,0.754625182613861,33923607.827499084
2020-06-30,Varejo_Nao_Estavel,168,44954248.29316579,0.747567760656362,33606346.728512034
2020-06-30,Varejo_Nao_Estavel,189,44954248.29316579,0.6935647185088516,31178680.56322655
2020-06-30,Varejo_Nao_Estavel,210,44954248.29316579,0.6466203145492402,29068330.171651505
2020-06-30,Varejo_Nao_Estavel,231,44954248.29316579,0.6362210253874373,28600837.94459939
2020-06-30,Varejo_Nao_Estavel,252,44954248.29316579,0.6330264231639666,28457227.00304759
2020-06-30,Varejo_Nao_Estavel,273,44954248.29316579,0.5956917281694233,26778873.85431328
2020-06-30,Varejo_Nao_Estavel,294,44954248.29316579,0.5576859412212886,25070352.271269668
2020-06-30,Varejo_Nao_Estavel,315,44954248.29316579,0.5370309526464806,24141822.78638525
2020-06-30,Varejo_Nao_Estavel,336,44954248.29316579,0.5169306581565156,23238229.15711761
2020-06-30,Varejo_Nao_Estavel,357,44954248.29316579,0.5072308451425747,22802181.35449163
2020-06-30,Varejo_Nao_Estavel,378,44954248.29316579,0.4990265180576867,22433361.997639228
2020-06-30,Varejo_Nao_Estavel,399,44954248.29316579,0.4764586346242447,21418839.76232106
2020-06-30,Varejo_Nao_Estavel,420,44954248.29316579,0.4509215052554792,20270837.30798288
2020-06-30,Varejo_Nao_Estavel,441,44954248.29316579,0.4118177757206113,18512958.541283622
2020-06-30,Varejo_Nao_Estavel,462,44954248.29316579,0.3949099671249738,17752880.715582013
2020-06-30,Varejo_Nao_Estavel,483,44954248.29316579,0.400963597923886,18025017.137591463
2020-06-30,Varejo_Nao_Estavel,504,44954248.29316579,0.3627834884524048,16308659.01655025
2020-06-30,Varejo_Nao_Estavel,525,44954248.29316579,0.3612064914577235,16237766.302093772
2020-06-30,Varejo_Nao_Estavel,546,44954248.29316579,0.353142288898989,15875246.137982037
2020-06-30,Varejo_Nao_Estavel,567,44954248.29316579,0.3219919977507136,14474908.21529806
2020-06-30,Varejo_Nao_Estavel,588,44954248.29316579,0.3100514290975885,13938128.92730388
2020-06-30,Varejo_Nao_Estavel,609,44954248.29316579,0.3084396373195462,13865672.039516889
2020-06-30,Varejo_Nao_Estavel,630,44954248.29316579,0.3033455822009689,13636672.620897291
2020-06-30,Varejo_Nao_Estavel,651,44954248.29316579,0.298258810072658,13408000.603630446
2020-06-30,Varejo_Nao_Estavel,672,44954248.29316579,0.2814908861409031,12654211.18784142
2020-06-30,Varejo_Nao_Estavel,693,44954248.29316579,0.2642241381286153,11877997.510481508
2020-06-30,Varejo_Nao_Estavel,714,44954248.29316579,0.243950523032796,10966612.383663973
2020-06-30,Varejo_Nao_Estavel,735,44954248.29316579,0.2300321013382672,10340920.19895914
2020-06-30,Varejo_Nao_Estavel,756,44954248.29316579,0.2271277228242521,10210356.04610277
2020-06-30,Varejo_Nao_Estavel,777,44954248.29316579,0.2289341374977548,10291562.059855828
2020-06-30,Varejo_Nao_Estavel,798,44954248.29316579,0.2191773437906106,9852952.73299967
2020-06-30,Varejo_Nao_Estavel,819,44954248.29316579,0.1814137557098514,8155319.017976386
2020-06-30,Varejo_Nao_Estavel,840,44954248.29316579,0.1889970071568149,8496218.386392688
2020-06-30,Varejo_Nao_Estavel,861,44954248.29316579,0.2050162185262441,9216349.991754714
2020-06-30,Varejo_Nao_Estavel,882,44954248.29316579,0.1839612925668528,8269841.622382018
2020-06-30,Varejo_Nao_Estavel,903,44954248.29316579,0.1587544294955578,7136686.041183189
2020-06-30,Varejo_Nao_Estavel,924,44954248.29316579,0.1970635974502015,8858845.889320834
2020-06-30,Varejo_Nao_Estavel,945,44954248.29316579,0.161757643543599,7271693.271176357
2020-06-30,Varejo_Nao_Estavel,966,44954248.29316579,0.1602932103066137,7205860.775832156
2020-06-30,Varejo_Nao_Estavel,987,44954248.29316579,0.1543063122897171,6936724.275874723
2020-06-30,Varejo_Nao_Estavel,1008,44954248.29316579,0.1391761487807072,6256559.148774494
2020-06-30,Varejo_Nao_Estavel,1029,44954248.29316579,0.1291664685886116,5806581.500083847
2020-06-30,Varejo_Nao_Estavel,1050,44954248.29316579,0.1578929866157031,7097960.524071823
2020-06-30,Varejo_Nao_Estavel,1071,44954248.29316579,0.1392234319482488,6258684.728028246
2020-06-30,Varejo_Nao_Estavel,1092,44954248.29316579,0.1320082424675848,5934331.3086322425
2020-06-30,Varejo_Nao_Estavel,1113,44954248.29316579,0.1242202198845114,5584226.607719976
2020-06-30,Varejo_Nao_Estavel,1134,44954248.29316579,0.1006164991420136,4523139.084819182
2020-06-30,Varejo_Nao_Estavel,1155,44954248.29316579,0.1235224324266511,5552858.097083471
2020-06-30,Varejo_Nao_Estavel,1176,44954248.29316579,0.0937871451217075,4216130.608508412
2020-06-30,Varejo_Nao_Estavel,1197,44954248.29316579,0.1031867398723889,4638682.324785684
2020-06-30,Varejo_Nao_Estavel,1218,44954248.29316579,0.0761603426762752,3423730.954761865
2020-06-30,Varejo_Nao_Estavel,1239,44954248.29316579,0.0675451349235126,3036440.76634697
2020-06-30,Varejo_Nao_Estavel,1260,44954248.29316579,0.0922078420801558,4145134.2274483456
2020-06-30,Atacado,0,32168152.56481782,0.9761299891444328,31400298.413892075
2020-06-30,Atacado,21,32168152.56481782,0.928803507621304,29877892.935900044
2020-06-30,Atacado,42,32168152.56481782,0.8761081302034652,28182779.995662343
2020-06-30,Atacado,63,32168152.56481782,0.8012588209997115,25775015.99782477
2020-06-30,Atacado,84,32168152.56481782,0.720546804097001,23178659.524284225
2020-06-30,Atacado,105,32168152.56481782,0.6675260707653805,21473080.485374138
2020-06-30,Atacado,126,32168152.56481782,0.6262246817538651,20144491.10251282
